family,source_context,target_context,transfer_id,metric,n_labels,D_cross,D_within_source,D_within_target,D_adj,ci_lower_90,ci_upper_90,stable_inversion,same_context_floor,same_context_floor_ci_lower_90,same_context_floor_ci_upper_90,minimum_strict_support,measurement_resampling,target_outcomes_used_for_fit_or_tuning
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,absolute_effect_rank_agreement,,0.4217921206118631,0.3283041707934411,0.325475954660504,0.0961944994681046,0.0551488390007703,0.1420921829720112,,,,,8,full_size_nonparametric,0.0
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,delta_cosine,,0.3971643740141594,0.2514495677585806,0.271163933824878,0.1362930926965261,0.0955751806610175,0.1778195040534096,,,,,8,full_size_nonparametric,0.0
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,systema_centroid_accuracy,,0.1249715481823851,0.0727168237897851,0.0822065710477727,0.0478543569568247,0.0282363082792267,0.0708690987124463,,,,,8,full_size_nonparametric,0.0
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,absolute_effect_rank_agreement,,0.4088968390188085,0.3084233235595604,0.3230887506257598,0.0940194968890796,0.0457868483158121,0.1408326181792176,,,,,8,full_size_nonparametric,0.0
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,delta_cosine,,0.3642344722162626,0.2350079858876254,0.2240828148465994,0.1353109847672173,0.0970097618536794,0.1779683365515268,,,,,8,full_size_nonparametric,0.0
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,systema_centroid_accuracy,,0.0929965583208181,0.0696858089584971,0.068739421678705,0.0243383662304226,0.0152855252806979,0.0346856450690123,,,,,8,full_size_nonparametric,0.0
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,absolute_effect_rank_agreement,,0.484271541762958,0.3255627697687783,0.3532091021361407,0.1459472965041634,0.097461116613477,0.1929693518212831,,,,,8,full_size_nonparametric,0.0
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,delta_cosine,,0.3992226257290635,0.2515400511108665,0.2589694679823435,0.1449643079857672,0.1055688529400975,0.1846960859836396,,,,,8,full_size_nonparametric,0.0
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,systema_centroid_accuracy,,0.1210250816184292,0.0777251996136115,0.0749740166049178,0.0448526924911045,0.0265642768056931,0.0667831334140346,,,,,8,full_size_nonparametric,0.0
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,absolute_effect_rank_agreement,,0.4480043917075831,0.3228405164575377,0.3494574771170515,0.1126478450627386,0.0612447717766866,0.160094562647754,,,,,8,full_size_nonparametric,0.0
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,delta_cosine,,0.3566159756319331,0.2479444747529853,0.2505061526338122,0.1081992362247681,0.0681937625022731,0.1504532642298599,,,,,8,full_size_nonparametric,0.0
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,systema_centroid_accuracy,,0.1076244180760138,0.0775231860338242,0.0686973389101048,0.0349340743771594,0.0169549008910711,0.0578023276959447,,,,,8,full_size_nonparametric,0.0
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng->frangieh_melanoma_coculture,absolute_effect_rank_agreement,,0.4380074018450977,0.2982204581754034,0.3346754392238194,0.1236497175141242,0.078361224343846,0.1672034792247729,,,,,8,full_size_nonparametric,0.0
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng->frangieh_melanoma_coculture,delta_cosine,,0.371824715726239,0.2094471858685546,0.2460022884931702,0.1444794393191733,0.1027488736322677,0.1896736215404418,,,,,8,full_size_nonparametric,0.0
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng->frangieh_melanoma_coculture,systema_centroid_accuracy,,0.0922833217120789,0.0642983146201339,0.0731662256549619,0.023891962561682,0.0151163466351998,0.033471223986269,,,,,8,full_size_nonparametric,0.0
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,absolute_effect_rank_agreement,,0.4314624568103292,0.3203940110323088,0.3298611868824634,0.1075449081651209,0.0657355882887798,0.1561474813602472,,,,,8,full_size_nonparametric,0.0
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,delta_cosine,,0.3439072104018912,0.2232090683154512,0.255081529975147,0.1059666212038552,0.0717371340243681,0.1428646117475904,,,,,8,full_size_nonparametric,0.0
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,systema_centroid_accuracy,,0.1117307601382069,0.068120264290477,0.0810244286840031,0.0376069649027095,0.01993726132024,0.0588400163666121,,,,,8,full_size_nonparametric,0.0
source_only_mlp,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,absolute_effect_rank_agreement,,0.4254240673489601,0.3332563002090898,0.3191934754166513,0.1004742764388687,0.0584832728073071,0.1432293386156047,,,,,8,full_size_nonparametric,0.0
source_only_mlp,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,delta_cosine,,0.397274054510106,0.2524094249416137,0.2688150349094554,0.137166785884597,0.0960139943509042,0.1793872198378635,,,,,8,full_size_nonparametric,0.0
