source_environment_id,target_environment_id,transfer_id,unordered_context_pair_id,metric,cell_budget_label,cell_budget_order,current_flattened_null,seed_block_preserving_null,difference_seed_block_minus_current,current_source_null,current_target_null,seed_block_source_null,seed_block_target_null,seed_pairing
frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control<->frangieh_melanoma_ifng,absolute_effect_rank_agreement,80,4,-0.006237113257919424,-0.007901504883050092,-0.0016643916251306672,-0.006385767947361232,-0.006088458568477617,-0.0072289994091683275,-0.008574010356931857,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control<->frangieh_melanoma_ifng,absolute_effect_rank_agreement,160,5,-0.005704589751487188,-0.0015135717512946181,0.004191018000192569,-0.006225712084006019,-0.005183467418968357,-0.006276717756229796,0.00324957425364056,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control<->frangieh_melanoma_ifng,absolute_effect_rank_agreement,full,6,-0.004924715899444376,-0.002137420498383905,0.0027872954010604713,-0.005044016760604508,-0.004805415038284244,0.006874500399680254,-0.011149341396448064,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control<->frangieh_melanoma_ifng,delta_cosine,10,1,-0.009742810449291761,-5.2132207277677615e-06,0.009737597228563993,-0.009637315634748567,-0.009848305263834956,-0.0001911514266847288,0.00018072498522919329,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control<->frangieh_melanoma_ifng,delta_cosine,20,2,-0.008872350395545597,-0.009053626663886274,-0.00018127626834067712,-0.008645477421161452,-0.009099223369929743,-0.00916831751989711,-0.00893893580787544,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control<->frangieh_melanoma_ifng,delta_cosine,40,3,-0.0077897102607768776,0.010329128001946259,0.018118838262723137,-0.007639449659662567,-0.007939970861891188,0.012275397073645422,0.008382858930247098,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control<->frangieh_melanoma_ifng,delta_cosine,80,4,-0.0068341648520263976,0.002745629583289887,0.009579794435316286,-0.007350609267708197,-0.006317720436344598,-0.011754075000868868,0.017245334167448643,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control<->frangieh_melanoma_ifng,delta_cosine,160,5,-0.005916705915627346,0.0017672818267125373,0.007683987742339884,-0.006482753826923482,-0.00535065800433121,-0.0003823028533694872,0.003916866506794562,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control<->frangieh_melanoma_ifng,delta_cosine,full,6,-0.005119139071551329,-0.0009939874187606416,0.0041251516527906875,-0.004762774488055704,-0.005475503655046954,0.005981301914989747,-0.00796927675251103,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control<->frangieh_melanoma_ifng,systema_centroid_accuracy,10,1,-0.009696354860139839,-0.008600076460570665,0.0010962783995691738,-0.009596077261129654,-0.009796632459150023,0.00023807041323463672,-0.017438223334375967,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control<->frangieh_melanoma_ifng,systema_centroid_accuracy,20,2,-0.008851773154190251,-0.0010626281583428956,0.0077891449958473555,-0.009027576539468007,-0.008675969768912495,0.008775588225072106,-0.010900844541757897,aligned index within sorted A/B 15-seed partitions
