environment_id,perturbation_label,n_cells_qc,n_guides,n_guides_with_two_or_more_cells,guide_cell_coverage_fraction,status,note
frangieh_melanoma_control,CDKN2A,224,114,8,0.5267857142857143,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,CDKN2B,255,121,6,0.5490196078431373,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,CGAS,195,63,7,0.7128205128205128,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,CHCHD2,255,112,8,0.592156862745098,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,CITED1,340,190,8,0.4647058823529412,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,CKS1B,264,131,6,0.5265151515151515,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,CMSS1,257,127,12,0.5525291828793775,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,CORO1A,264,129,6,0.5340909090909091,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,CSPG4,329,180,12,0.48936170212765956,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,CST3,195,102,5,0.5025641025641026,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,CTPS1,115,61,4,0.5043478260869565,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,CTSA,284,135,9,0.5563380281690141,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,CTSB,282,145,9,0.5177304964539007,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,CTSD,330,149,15,0.593939393939394,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,CTSL,270,123,13,0.5925925925925926,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,CTSO,299,131,7,0.5852842809364549,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,CXCR4,204,98,7,0.553921568627451,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,CYP27A1,279,130,8,0.5627240143369175,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,DAG1,246,124,8,0.5284552845528455,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,DDR1,210,97,9,0.580952380952381,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,DDX17,222,111,8,0.536036036036036,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,DDX39A,157,81,7,0.5286624203821656,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,DLL3,247,114,12,0.5870445344129555,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
