prediction_id,environment_id,predictor,uq_quantile,fidelity_delta_cosine,support_cells,perturbation_novelty
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__mrpl36__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.1491634,27,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__twf1__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.013755817,13,0.1543033499620919
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__smg5__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.10574083,10,0.2182178902359924
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__clock__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.38819763,11,0.15075567228888181
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__ssbp3__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.0645189,10,0.24253562503633297
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__slc1a5__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.19686718,24,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__gfm1__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.24112085,28,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__gab2__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.07185438,15,0.14586499149789456
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__nbpf12__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.34257218,17,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__mrpl35__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.15949418,27,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__eps8l1__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.23550536,10,0.16222142113076254
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__ppp6c__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.13976616,39,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__bcl2l1__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.053176697,14,0.2581988897471611
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__control__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.9838030214991285,0.0,194,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__mrpl35__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.02092203,31,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__mettl21a__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.3116376,10,1.0
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__gtf3c4__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.104484715,21,0.13483997249264842
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__ccdc6__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.24754876,15,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__slc1a5__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.093873635,34,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__nbpf12__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.19061355,15,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__fbxo42__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.15647782,22,0.1386750490563073
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__tfam__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.22888437,50,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__hsd17b10__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.25574383,13,0.1414213562373095
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__ints14__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.104215264,12,0.3333333333333333
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__gfm1__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.15070112,33,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__mrpl36__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.0316961,30,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__gab2__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.028656835,20,0.14586499149789456
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__tpt1__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.16626842,15,0.17677669529663687
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__pcbp2__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.2458342,10,0.4082482904638631
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__prodh__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.08964327,11,0.5
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__ik__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.10421661,12,0.24253562503633297
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__poglut3__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.07354037,13,0.1414213562373095
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__eps8l1__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.024670707,11,0.16222142113076254
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__clock__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.07522524,11,0.15075567228888181
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__tardbp__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.11412967,38,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__slc35g2__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.08166359,10,0.3333333333333333
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__tacc3__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.026857505,10,0.17407765595569785
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__espn__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.15141135,14,0.3779644730092272
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__smg5__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.087841295,10,0.2182178902359924
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__fam136a__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.014687611,11,0.19245008972987526
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__mybl2__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.20301153,17,0.13736056394868904
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__zfp69b__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.17571178,12,0.5
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__tfam__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.18763241,68,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__control__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.9838030214991285,0.0,219,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__slc1a5__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.116041884,36,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__ppp6c__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.09844978,24,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__clock__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.07261599,12,0.15075567228888181
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__mrpl35__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.17084223,29,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__tacc3__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.2007283,13,0.17407765595569785
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__ddx19b__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.15266167,11,0.3779644730092272
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__gfm1__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.11198926,23,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__ccdc6__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.06784107,20,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__spc25__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.46646947,11,0.21320071635561041
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__tmem242__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.21195595,13,0.16012815380508713
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__eps8l1__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.21211793,17,0.16222142113076254
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__mybl2__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.10055466,16,0.13736056394868904
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__gtf3c4__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.1660861,16,0.13483997249264842
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__krt17__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.17160799,11,0.18569533817705186
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__mrpl36__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.14010984,22,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__tmem214__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.01763687,15,0.1543033499620919
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__gab2__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.058269102,13,0.14586499149789456
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__nbpf12__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.11637485,20,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__poglut3__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.04909403,19,0.1414213562373095
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__fbxo42__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.03642602,15,0.1386750490563073
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__bcar1__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.13109104,15,0.1386750490563073
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__tardbp__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.23576756,28,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__mrps21__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.050015476,10,0.5
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__tpt1__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.14101334,16,0.17677669529663687
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__hsd17b10__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.19768347,15,0.1414213562373095
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__smn2__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.42735177,11,0.2581988897471611
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__fbxw7__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.17078026,11,0.7071067811865475
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__mrpl36__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.0775265,41,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__tfam__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.1376997,70,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__gfm1__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.11013226,31,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__gtf3c4__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.19838691,19,0.13483997249264842
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__yjefn3__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.22867796,10,1.0
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__tardbp__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.050078228,33,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__slc1a5__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,0.020183807,45,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__control__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.9838030214991285,0.0,202,0.1336306209562122
pred__bio__env-replogleweissman2022-rpe1-rpe1-rna-baseline__srsf11__mean-global__dataset-heldout-split__ensemble3,env__replogleweissman2022-rpe1__rpe1__rna__baseline,mean_global,0.2645990703079605,-0.09777882,10,0.5
